productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCardText,extAttack3,source_set_file,source_set_name,extAttack4,isstarter,islegendary,ismythical,isgoldstar,istrainer,iseeveelution,isdeltaspecies,log_market_price,generation,isEXcard
88496,R Energy,R Energy,https://tcgplayer-cdn.tcgplayer.com/product/88496_200w.jpg,3,1428,https://cpt.tcgcsv.com/XpK,2024-04-11T17:52:52.127,1,95/109,Uncommon,Special Energy,,,,,,,,43.83,94.72,1205.94,38.54,,Reverse Holofoil,"R Energy can be attached only to a Pokemon that has Dark or Rocket's in its name.  While in play, R Energy provides 2 Darkness Energy.  <em>(Doesn't count as a basic Energy card.)</em><br>
<br>If the Pokemon R Energy is attached to attacks, the attack does 10 more damage to the Active Pokemon <em>(before applying Weakness and Resistance).</em> When your turn ends, discard R Energy.",,TeamRocketReturnsProductsAndPrices.csv,TeamRocketReturns,,False,False,False,False,False,False,False,3.651696662986221,Non-Pokemon,False
88616,Rattata - 071/109,Rattata 071 109,https://tcgplayer-cdn.tcgplayer.com/product/88616_200w.jpg,3,1428,https://cpt.tcgcsv.com/lsK,2024-04-11T17:52:52.237,1,71/109,Common,Colorless,40.0,Basic,"[1] Fury Swipes (10x) 
<br>Flip 3 coins.  This attack does 10 damage times the number of heads.",,F,,1.0,0.6,0.75,19.98,0.73,0.8,Normal,"<b>Poke-BODY</b> Scramble <br>
<br>As long as your opponent has any Pokemon-ex as his or her Active Pokemon, the Retreat Cost for Rattata is 0.",,TeamRocketReturnsProductsAndPrices.csv,TeamRocketReturns,,False,False,False,False,False,False,False,-0.3147107448397002,Gen 1,False
88616,Rattata - 071/109,Rattata 071 109,https://tcgplayer-cdn.tcgplayer.com/product/88616_200w.jpg,3,1428,https://cpt.tcgcsv.com/lsK,2024-04-11T17:52:52.237,1,71/109,Common,Colorless,40.0,Basic,"[1] Fury Swipes (10x) 
<br>Flip 3 coins.  This attack does 10 damage times the number of heads.",,F,,1.0,18.01,45.37,466.7,43.17,,Reverse Holofoil,"<b>Poke-BODY</b> Scramble <br>
<br>As long as your opponent has any Pokemon-ex as his or her Active Pokemon, the Retreat Cost for Rattata is 0.",,TeamRocketReturnsProductsAndPrices.csv,TeamRocketReturns,,False,False,False,False,False,False,False,3.765145809567386,Gen 1,False
88617,Rattata - 072/109,Rattata 072 109,https://tcgplayer-cdn.tcgplayer.com/product/88617_200w.jpg,3,1428,https://cpt.tcgcsv.com/msK,2024-08-20T18:08:05.6,1,72/109,Common,Colorless,40.0,Basic,"[1] Call for Family
<br>Search your deck for a Basic Pokemon and put it onto your Bench.  Shuffle your deck afterward.","[1] Snarl 
<br>Flip a coin.  If heads, this attack does 10 damage to the Defending Pokemon.  If tails, the Defending Pokemon is now Paralyzed.",F,,1.0,0.34,0.7,19.98,0.88,,Normal,,,TeamRocketReturnsProductsAndPrices.csv,TeamRocketReturns,,False,False,False,False,False,False,False,-0.1278333715098848,Gen 1,False
88617,Rattata - 072/109,Rattata 072 109,https://tcgplayer-cdn.tcgplayer.com/product/88617_200w.jpg,3,1428,https://cpt.tcgcsv.com/msK,2024-08-20T18:08:05.6,1,72/109,Common,Colorless,40.0,Basic,"[1] Call for Family
<br>Search your deck for a Basic Pokemon and put it onto your Bench.  Shuffle your deck afterward.","[1] Snarl 
<br>Flip a coin.  If heads, this attack does 10 damage to the Defending Pokemon.  If tails, the Defending Pokemon is now Paralyzed.",F,,1.0,26.72,38.36,49.99,34.0,,Reverse Holofoil,,,TeamRocketReturnsProductsAndPrices.csv,TeamRocketReturns,,False,False,False,False,False,False,False,3.5263605246161616,Gen 1,False
88695,Remoraid,Remoraid,https://tcgplayer-cdn.tcgplayer.com/product/88695_200w.jpg,3,1428,https://cpt.tcgcsv.com/WtK,2024-04-11T17:52:52.447,1,73/109,Common,Water,50.0,Basic,"[1] Energy Draw
<br>Flip a coin.  If heads, search your deck for a basic Energy card and attach it to Remoraid.  Shuffle your deck afterward.",[W] Razor Fin (10),L,,1.0,0.19,0.5,19.98,0.51,0.5,Normal,,,TeamRocketReturnsProductsAndPrices.csv,TeamRocketReturns,,False,False,False,False,False,False,False,-0.6733445532637656,Gen 2,False
88695,Remoraid,Remoraid,https://tcgplayer-cdn.tcgplayer.com/product/88695_200w.jpg,3,1428,https://cpt.tcgcsv.com/WtK,2024-04-11T17:52:52.447,1,73/109,Common,Water,50.0,Basic,"[1] Energy Draw
<br>Flip a coin.  If heads, search your deck for a basic Energy card and attach it to Remoraid.  Shuffle your deck afterward.",[W] Razor Fin (10),L,,1.0,27.94,34.62,292.5,25.0,,Reverse Holofoil,,,TeamRocketReturnsProductsAndPrices.csv,TeamRocketReturns,,False,False,False,False,False,False,False,3.218875824868201,Gen 2,False
88767,Rocket's Admin.,Rockets Admin,https://tcgplayer-cdn.tcgplayer.com/product/88767_200w.jpg,3,1428,https://cpt.tcgcsv.com/mwK,2024-04-29T07:22:21.37,1,86/109,Uncommon,Supporter,,,,,,,,19.0,24.0,220.0,21.98,24.41,Normal,"<em>You can play only one Supporter card each turn.  When you play this card, put it next to your Active Pokemon.  When your turn ends, discard this card.</em>
<br>
<br>
<br>
<br>Each player shuffles his or her hand into his or her deck.  Then, each player counts his or her Prize cards left and draws up to that many cards.  <em>(You draw your cards first.)</em>",,TeamRocketReturnsProductsAndPrices.csv,TeamRocketReturns,,False,False,False,False,True,False,False,3.090132948975475,Non-Pokemon,False
88767,Rocket's Admin.,Rockets Admin,https://tcgplayer-cdn.tcgplayer.com/product/88767_200w.jpg,3,1428,https://cpt.tcgcsv.com/mwK,2024-04-29T07:22:21.37,1,86/109,Uncommon,Supporter,,,,,,,,94.0,95.95,100.81,100.81,,Reverse Holofoil,"<em>You can play only one Supporter card each turn.  When you play this card, put it next to your Active Pokemon.  When your turn ends, discard this card.</em>
<br>
<br>
<br>
<br>Each player shuffles his or her hand into his or her deck.  Then, each player counts his or her Prize cards left and draws up to that many cards.  <em>(You draw your cards first.)</em>",,TeamRocketReturnsProductsAndPrices.csv,TeamRocketReturns,,False,False,False,False,True,False,False,4.61323755706585,Non-Pokemon,False
88768,Rocket's Articuno ex,Rockets Articuno ex,https://tcgplayer-cdn.tcgplayer.com/product/88768_200w.jpg,3,1428,https://cpt.tcgcsv.com/nwK,2024-04-11T17:52:52.657,1,96/109,Ultra Rare,Darkness,100.0,Basic,"[1] Freeze Solid (10) 
<br>Search your discard pile for a Water Energy card and attach it to Rocket's Articuno ex.",[1WW] Ice Wing (50),M,,1.0,230.48,414.0,499.99,480.0,,Holofoil,"<b>Poke-BODY</b> Darkness Veil <br>
<br>As long as Rocket's Articuno ex has any Darkness Energy attached to it, prevent all effects, except damage, by an opponent's attack done to Rocket's Articuno ex.",,TeamRocketReturnsProductsAndPrices.csv,TeamRocketReturns,,False,True,False,False,False,False,False,6.173786103901937,Gen 1,True
88769,Rocket's Entei ex,Rockets Entei ex,https://tcgplayer-cdn.tcgplayer.com/product/88769_200w.jpg,3,1428,https://cpt.tcgcsv.com/pwK,2024-04-11T17:52:52.937,1,97/109,Ultra Rare,Darkness,100.0,Basic,"[1] Energy Link (10) 
<br>Search your discard pile for an Energy card and attach it to Rocket's Entei ex.","[1RR] Volcanic Ash 
<br>Discard 2 Energy attached to Rocket's Entei ex and then choose 1 of your opponent's Pokemon.  This attack does 60 damage to that Pokemon.  <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",W,,1.0,500.0,500.0,500.0,,,Normal,"<b>Poke-BODY</b> Dark Condition <br>
<br>As long as Rocket's Entei ex has any Darkness Energy attached to it, Rocket's Entei ex has no Weakness.",,TeamRocketReturnsProductsAndPrices.csv,TeamRocketReturns,,False,True,False,False,False,False,False,,Gen 2,True
88769,Rocket's Entei ex,Rockets Entei ex,https://tcgplayer-cdn.tcgplayer.com/product/88769_200w.jpg,3,1428,https://cpt.tcgcsv.com/pwK,2024-04-11T17:52:52.937,1,97/109,Ultra Rare,Darkness,100.0,Basic,"[1] Energy Link (10) 
<br>Search your discard pile for an Energy card and attach it to Rocket's Entei ex.","[1RR] Volcanic Ash 
<br>Discard 2 Energy attached to Rocket's Entei ex and then choose 1 of your opponent's Pokemon.  This attack does 60 damage to that Pokemon.  <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",W,,1.0,468.72,499.99,503.99,338.33,,Holofoil,"<b>Poke-BODY</b> Dark Condition <br>
<br>As long as Rocket's Entei ex has any Darkness Energy attached to it, Rocket's Entei ex has no Weakness.",,TeamRocketReturnsProductsAndPrices.csv,TeamRocketReturns,,False,True,False,False,False,False,False,5.824021750542496,Gen 2,True
88771,Rocket's Hideout,Rockets Hideout,https://tcgplayer-cdn.tcgplayer.com/product/88771_200w.jpg,3,1428,https://cpt.tcgcsv.com/rwK,2024-04-11T17:52:53.053,1,87/109,Uncommon,Stadium,,,,,,,,3.45,5.49,96.95,5.26,,Normal,"<em>This card stays in play when you play it.  Discard this card if another Stadium card comes into play.</em><br>
<br><br>
<br>Each Pokemon in play with Dark or Rocket's in its name (both yours and your opponent's) gets +20 HP.",,TeamRocketReturnsProductsAndPrices.csv,TeamRocketReturns,,False,False,False,False,True,False,False,1.6601310267496183,Non-Pokemon,False
88771,Rocket's Hideout,Rockets Hideout,https://tcgplayer-cdn.tcgplayer.com/product/88771_200w.jpg,3,1428,https://cpt.tcgcsv.com/rwK,2024-04-11T17:52:53.053,1,87/109,Uncommon,Stadium,,,,,,,,25.84,34.15,258.4,28.5,,Reverse Holofoil,"<em>This card stays in play when you play it.  Discard this card if another Stadium card comes into play.</em><br>
<br><br>
<br>Each Pokemon in play with Dark or Rocket's in its name (both yours and your opponent's) gets +20 HP.",,TeamRocketReturnsProductsAndPrices.csv,TeamRocketReturns,,False,False,False,False,True,False,False,3.349904087274605,Non-Pokemon,False
88774,Rocket's Hitmonchan ex,Rockets Hitmonchan ex,https://tcgplayer-cdn.tcgplayer.com/product/88774_200w.jpg,3,1428,https://cpt.tcgcsv.com/vwK,2024-04-11T17:52:53.147,1,98/109,Ultra Rare,Darkness,100.0,Basic,[F] Mach Punch (10) Does 10 damage to 1 of your opponent's Benched Pokemon. <i> (Don't apply Weakness and Resistance for Benched Pokemon.)</i>,[1FF] Magnum Punch (60),P,,1.0,195.0,206.0,223.99,210.7,,Holofoil,"<b>Poke-BODY</b> Strikes Back<br>
<br>If Rocket's Hitmonchan ex is your Active Pokemon and is damaged by an opponent's attack <em>(even if Rocket's Hitmonchan ex is Knocked Out)</em>, put 2 damage counters on the Attacking Pokemon.  (Poke-BODY)",,TeamRocketReturnsProductsAndPrices.csv,TeamRocketReturns,,False,False,False,False,False,False,False,5.350435320810143,Gen 1,True
88775,Rocket's Meowth,Rockets Meowth,https://tcgplayer-cdn.tcgplayer.com/product/88775_200w.jpg,3,1428,https://cpt.tcgcsv.com/wwK,2026-02-05T20:50:56.067,1,46/109,Uncommon,Darkness,60.0,Basic,"[1] Snatch and Run -
<br>Search your deck for a Pokemon Tool card or Rocket's Secret Machine card, show it to your opponent, and put it into your hand.  If you do, you may switch Rocket's Meowth with 1 of your Benched Pokemon.  Shuffle your deck afterward.","[2] Miraculous Comeback (10x) 
<br>Flip a coin for each Pokemon in play <i>(both yours and your opponent's).  This attack does 10 damage times the number of heads.  Rocket's Meowth does 10 damage times the number of tails to itself.",F,,1.0,9.99,19.99,320.0,11.41,,Normal,,,TeamRocketReturnsProductsAndPrices.csv,TeamRocketReturns,,False,False,False,False,False,False,False,2.4344901638739844,Gen 1,False
88775,Rocket's Meowth,Rockets Meowth,https://tcgplayer-cdn.tcgplayer.com/product/88775_200w.jpg,3,1428,https://cpt.tcgcsv.com/wwK,2026-02-05T20:50:56.067,1,46/109,Uncommon,Darkness,60.0,Basic,"[1] Snatch and Run -
<br>Search your deck for a Pokemon Tool card or Rocket's Secret Machine card, show it to your opponent, and put it into your hand.  If you do, you may switch Rocket's Meowth with 1 of your Benched Pokemon.  Shuffle your deck afterward.","[2] Miraculous Comeback (10x) 
<br>Flip a coin for each Pokemon in play <i>(both yours and your opponent's).  This attack does 10 damage times the number of heads.  Rocket's Meowth does 10 damage times the number of tails to itself.",F,,1.0,244.0,1419.29,3989.46,199.95,2439.63,Reverse Holofoil,,,TeamRocketReturnsProductsAndPrices.csv,TeamRocketReturns,,False,False,False,False,False,False,False,5.298067335292827,Gen 1,False
88778,Rocket's Mewtwo ex,Rockets Mewtwo ex,https://tcgplayer-cdn.tcgplayer.com/product/88778_200w.jpg,3,1428,https://cpt.tcgcsv.com/BwK,2024-04-11T17:52:53.663,1,99/109,Ultra Rare,Darkness,100.0,Basic,"[P] Darkness Switch
<br>Discard an Energy card attached to Rocket's Mewtwo ex, and then switch all damage counters on Rocket's Mewtwo ex with those on the Defending Pokemon. <i> (If an effect of this attack is prevents, this attack does nothing.)</i>","[2P] Hypnoblast (40) 
<br>Flip a coin.  If heads, the Defending Pokemon is now Asleep.",P,,2.0,1200.0,1200.0,1200.0,,,Normal,,[3P] Psyburn (70),TeamRocketReturnsProductsAndPrices.csv,TeamRocketReturns,,False,True,False,False,False,False,False,,Gen 1,True
88778,Rocket's Mewtwo ex,Rockets Mewtwo ex,https://tcgplayer-cdn.tcgplayer.com/product/88778_200w.jpg,3,1428,https://cpt.tcgcsv.com/BwK,2024-04-11T17:52:53.663,1,99/109,Ultra Rare,Darkness,100.0,Basic,"[P] Darkness Switch
<br>Discard an Energy card attached to Rocket's Mewtwo ex, and then switch all damage counters on Rocket's Mewtwo ex with those on the Defending Pokemon. <i> (If an effect of this attack is prevents, this attack does nothing.)</i>","[2P] Hypnoblast (40) 
<br>Flip a coin.  If heads, the Defending Pokemon is now Asleep.",P,,2.0,399.99,513.24,650.0,565.0,,Holofoil,,[3P] Psyburn (70),TeamRocketReturnsProductsAndPrices.csv,TeamRocketReturns,,False,True,False,False,False,False,False,6.336825731146441,Gen 1,True
88780,Rocket's Mission,Rockets Mission,https://tcgplayer-cdn.tcgplayer.com/product/88780_200w.jpg,3,1428,https://cpt.tcgcsv.com/DwK,2024-04-11T17:52:53.82,1,88/109,Uncommon,Supporter,,,,,,,,0.5,1.0,19.98,1.26,1.45,Normal,"<em>You can play only one Supporter card each turn.  When you play this card, put it next to your Active Pokemon.  When your turn ends, discard this card.</em><br>
<br><br>
<br>Discard a card from your hand.  Then, draw 3 cards.  If you discarded a Pokemon that has Dark or Rocket's in its name, draw 4 cards instead.",,TeamRocketReturnsProductsAndPrices.csv,TeamRocketReturns,,False,False,False,False,True,False,False,0.2311117209633866,Non-Pokemon,False
88780,Rocket's Mission,Rockets Mission,https://tcgplayer-cdn.tcgplayer.com/product/88780_200w.jpg,3,1428,https://cpt.tcgcsv.com/DwK,2024-04-11T17:52:53.82,1,88/109,Uncommon,Supporter,,,,,,,,29.99,142.45,254.9,26.3,,Reverse Holofoil,"<em>You can play only one Supporter card each turn.  When you play this card, put it next to your Active Pokemon.  When your turn ends, discard this card.</em><br>
<br><br>
<br>Discard a card from your hand.  Then, draw 3 cards.  If you discarded a Pokemon that has Dark or Rocket's in its name, draw 4 cards instead.",,TeamRocketReturnsProductsAndPrices.csv,TeamRocketReturns,,False,False,False,False,True,False,False,3.269568939183719,Non-Pokemon,False
88782,Rocket's Moltres ex,Rockets Moltres ex,https://tcgplayer-cdn.tcgplayer.com/product/88782_200w.jpg,3,1428,https://cpt.tcgcsv.com/GwK,2025-02-19T18:24:43.103,1,100/109,Ultra Rare,Darkness,100.0,Basic,"[1R] Fire Dance (30) 
<br>Search your discard pile for a Fire Energy card and attach it to 1 of your Pokemon.",[1RR] Combustion (50),W,,2.0,479.99,487.5,495.0,498.88,,Holofoil,"<b>Poke-BODY</b> Dark Lift 
<br>
<br>If Rocket's Moltres ex has any Darkness Energy attached to it, the Retreat Cost for Rocket's Moltres ex is 0.",,TeamRocketReturnsProductsAndPrices.csv,TeamRocketReturns,,False,True,False,False,False,False,False,6.212365585869412,Gen 1,True
88784,Rocket's Poke Ball,Rockets Poke Ball,https://tcgplayer-cdn.tcgplayer.com/product/88784_200w.jpg,3,1428,https://cpt.tcgcsv.com/JwK,2024-04-11T17:52:54.753,1,89/109,Uncommon,Item,,,,,,,,2.99,4.96,46.4,5.01,,Normal,"Search your deck for a Pokemon with Dark in its name, show it to your opponent, and put it into your hand.  Shuffle your deck afterward.",,TeamRocketReturnsProductsAndPrices.csv,TeamRocketReturns,,False,False,False,False,True,False,False,1.6114359150967734,Non-Pokemon,False
88784,Rocket's Poke Ball,Rockets Poke Ball,https://tcgplayer-cdn.tcgplayer.com/product/88784_200w.jpg,3,1428,https://cpt.tcgcsv.com/JwK,2024-04-11T17:52:54.753,1,89/109,Uncommon,Item,,,,,,,,20.0,31.42,314.9,30.56,,Reverse Holofoil,"Search your deck for a Pokemon with Dark in its name, show it to your opponent, and put it into your hand.  Shuffle your deck afterward.",,TeamRocketReturnsProductsAndPrices.csv,TeamRocketReturns,,False,False,False,False,True,False,False,3.41969196429832,Non-Pokemon,False
88787,Rocket's Scizor ex,Rockets Scizor ex,https://tcgplayer-cdn.tcgplayer.com/product/88787_200w.jpg,3,1428,https://cpt.tcgcsv.com/MwK,2024-04-11T17:52:54.873,1,101/109,Ultra Rare,Darkness,120.0,Stage 1,"[3] Rotating Claws (50) 
<br>You may discard an Energy card attached to Rocket's Scizor ex.  If you do, search your discard pile for an Energy card <i>(excluding the one your discarded)</i> and attach it to Rocket's Scizor ex.",,F,G,1.0,343.33,346.66,349.99,479.5,,Holofoil,"<b>Poke-BODY</b> Dual Armor<br>
<br>As long as Rocket's Scizor ex has any Metal Energy attached to it, Rocket's Scizor ex is both Darkness and Metal type.",,TeamRocketReturnsProductsAndPrices.csv,TeamRocketReturns,,False,False,False,False,False,False,False,6.172743894323493,Gen 2,True
88789,Rocket's Scyther ex,Rockets Scyther ex,https://tcgplayer-cdn.tcgplayer.com/product/88789_200w.jpg,3,1428,https://cpt.tcgcsv.com/PwK,2024-04-11T17:52:54.997,1,102/109,Ultra Rare,Darkness,80.0,Basic,"[1] Bounce (10) 
<br>After your attack, you may switch Rocket's Scyther ex with 1 of your Benched Pokemon.","[3] Slashing Strike (40)
<br>Rocket's Scyther ex can't use Slashing Strike next turn.",R,F,1.0,275.0,275.0,275.0,,,Normal,"<b>Poke-BODY</b> Dual Armor <br>
<br>As long as Rocket's Scyther ex has any Grass Energy attached to it, Rocket's Scyther ex is both Grass and Darkness type.",,TeamRocketReturnsProductsAndPrices.csv,TeamRocketReturns,,False,False,False,False,False,False,False,,Gen 1,True
88789,Rocket's Scyther ex,Rockets Scyther ex,https://tcgplayer-cdn.tcgplayer.com/product/88789_200w.jpg,3,1428,https://cpt.tcgcsv.com/PwK,2024-04-11T17:52:54.997,1,102/109,Ultra Rare,Darkness,80.0,Basic,"[1] Bounce (10) 
<br>After your attack, you may switch Rocket's Scyther ex with 1 of your Benched Pokemon.","[3] Slashing Strike (40)
<br>Rocket's Scyther ex can't use Slashing Strike next turn.",R,F,1.0,299.99,375.0,450.0,351.99,,Holofoil,"<b>Poke-BODY</b> Dual Armor <br>
<br>As long as Rocket's Scyther ex has any Grass Energy attached to it, Rocket's Scyther ex is both Grass and Darkness type.",,TeamRocketReturnsProductsAndPrices.csv,TeamRocketReturns,,False,False,False,False,False,False,False,5.863602766103642,Gen 1,True
88794,Rocket's Sneasel ex,Rockets Sneasel ex,https://tcgplayer-cdn.tcgplayer.com/product/88794_200w.jpg,3,1428,https://cpt.tcgcsv.com/VwK,2024-04-11T17:52:55.113,1,103/109,Ultra Rare,Darkness,90.0,Basic,"[D] Drag Off (10) 
<br>Before doing damage, you may switch 1 of your opponent's Benched Pokemon with the Defending Pokemon.  If you do, this attack does 10 damage to the new Defending Pokemon.  Your opponent chooses the Defending Pokemon to switch.","[1DD] Dark Ring (30+) 
<br>Does 30 damage plus 10 more damage for each of your Darkness Pokemon in play.",F,P,1.0,174.98,399.01,499.88,235.67,,Holofoil,,,TeamRocketReturnsProductsAndPrices.csv,TeamRocketReturns,,False,False,False,False,False,False,False,5.462432521400004,Gen 2,True
88796,Rocket's Snorlax ex,Rockets Snorlax ex,https://tcgplayer-cdn.tcgplayer.com/product/88796_200w.jpg,3,1428,https://cpt.tcgcsv.com/XwK,2024-04-11T17:52:55.29,1,104/109,Ultra Rare,Darkness,100.0,Basic,"[2] Poison Claws (20) 
<br>Flip a coin.  If heads, the Defending Pokemon is now Poisoned.","[4] Collapse (60) 
<br>Rocket's Snorlax ex is now asleep.",F,,3.0,400.0,400.0,400.0,411.66,,Holofoil,"<b>Poke-BODY</b> Dark Healer <br>
<br>As long as Rocket's Snorlax ex has any Darkness Energy attached to it, remove 1 damage counter from Rocket's Snorlax ex between turns.",,TeamRocketReturnsProductsAndPrices.csv,TeamRocketReturns,,False,False,False,False,False,False,False,6.020197765930854,Gen 1,True
88797,Rocket's Suicune ex,Rockets Suicune ex,https://tcgplayer-cdn.tcgplayer.com/product/88797_200w.jpg,3,1428,https://cpt.tcgcsv.com/ZwK,2024-04-11T17:52:55.417,1,105/109,Ultra Rare,Darkness,100.0,Basic,"[1] Icy Wind (10) 
<br>The Defending Pokemon is now Asleep.","[1WW] Hyper Splash (50+) 
<br>If the Defending Pokemon is a Stage 2 Evolved Pokemon, this attack does 50 damage plus 40 more damage.",L,,1.0,500.0,500.0,500.0,,,Normal,"<b>Poke-BODY</b> Dark and Clear <br>
<br>As long as Rocket's Suicune ex has any Darkness Energy attached to it, Rocket's Suicune ex can't be affected by any Special Condition.",,TeamRocketReturnsProductsAndPrices.csv,TeamRocketReturns,,False,True,False,False,False,False,False,,Gen 2,True
88797,Rocket's Suicune ex,Rockets Suicune ex,https://tcgplayer-cdn.tcgplayer.com/product/88797_200w.jpg,3,1428,https://cpt.tcgcsv.com/ZwK,2024-04-11T17:52:55.417,1,105/109,Ultra Rare,Darkness,100.0,Basic,"[1] Icy Wind (10) 
<br>The Defending Pokemon is now Asleep.","[1WW] Hyper Splash (50+) 
<br>If the Defending Pokemon is a Stage 2 Evolved Pokemon, this attack does 50 damage plus 40 more damage.",L,,1.0,220.99,335.5,450.0,649.99,,Holofoil,"<b>Poke-BODY</b> Dark and Clear <br>
<br>As long as Rocket's Suicune ex has any Darkness Energy attached to it, Rocket's Suicune ex can't be affected by any Special Condition.",,TeamRocketReturnsProductsAndPrices.csv,TeamRocketReturns,,False,True,False,False,False,False,False,6.476956978155954,Gen 2,True
88798,Rocket's Tricky Gym,Rockets Tricky Gym,https://tcgplayer-cdn.tcgplayer.com/product/88798_200w.jpg,3,1428,https://cpt.tcgcsv.com/-wK,2025-12-02T02:52:10.883,1,90/109,Uncommon,Stadium,,,"[1] Feint Attack 
<br>Does 20 damage to 1 of your opponent's Pokemon.  This attack's damage isn't affected by Weakness, Resistance, Poke-Powers, Poke-Bodies, or any other effects on that Pokemon.",,,,,1.99,2.82,96.83,2.79,3.21,Normal,"<em>This card stays in play when you play it.  Discard this card if another Stadium card comes into play.</em>
<br>
<br>
<br>
<br>Each Pokémon with Dark or Rocket's in its name (both yours and your opponent's) can use attacks on this card instead of its own.",,TeamRocketReturnsProductsAndPrices.csv,TeamRocketReturns,,False,False,False,False,True,False,False,1.0260415958332745,Non-Pokemon,False
88798,Rocket's Tricky Gym,Rockets Tricky Gym,https://tcgplayer-cdn.tcgplayer.com/product/88798_200w.jpg,3,1428,https://cpt.tcgcsv.com/-wK,2025-12-02T02:52:10.883,1,90/109,Uncommon,Stadium,,,"[1] Feint Attack 
<br>Does 20 damage to 1 of your opponent's Pokemon.  This attack's damage isn't affected by Weakness, Resistance, Poke-Powers, Poke-Bodies, or any other effects on that Pokemon.",,,,,9.99,16.48,99.9,11.77,,Reverse Holofoil,"<em>This card stays in play when you play it.  Discard this card if another Stadium card comes into play.</em>
<br>
<br>
<br>
<br>Each Pokémon with Dark or Rocket's in its name (both yours and your opponent's) can use attacks on this card instead of its own.",,TeamRocketReturnsProductsAndPrices.csv,TeamRocketReturns,,False,False,False,False,True,False,False,2.465553921272185,Non-Pokemon,False
88799,Rocket's Wobbuffet,Rockets Wobbuffet,https://tcgplayer-cdn.tcgplayer.com/product/88799_200w.jpg,3,1428,https://cpt.tcgcsv.com/_wK,2024-04-11T17:52:55.84,1,47/109,Uncommon,Darkness,70.0,Basic,"[1] Dark Aid 
<br>Search your discard pile for Pokemon Tool cards and Rocket's Secret Machine cards.  You may either show 1 Pokemon Tool card or Rocket's Secret Machine card to your opponent and put it into your hand, or show a combination of  3 Pokemon Tool cards or Rocket's Secret Machine cards to your opponent and shuffle them into your deck.","[1P] Amnesia (10) 
<br>Choose 1 of the Defending Pokemon's attacks.  That Pokemon can't use that attack during your opponent's next turn.",P,,1.0,3.58,6.22,62.0,6.05,,Normal,,,TeamRocketReturnsProductsAndPrices.csv,TeamRocketReturns,,False,False,False,False,False,False,False,1.80005827204275,Gen 2,False
88799,Rocket's Wobbuffet,Rockets Wobbuffet,https://tcgplayer-cdn.tcgplayer.com/product/88799_200w.jpg,3,1428,https://cpt.tcgcsv.com/_wK,2024-04-11T17:52:55.84,1,47/109,Uncommon,Darkness,70.0,Basic,"[1] Dark Aid 
<br>Search your discard pile for Pokemon Tool cards and Rocket's Secret Machine cards.  You may either show 1 Pokemon Tool card or Rocket's Secret Machine card to your opponent and put it into your hand, or show a combination of  3 Pokemon Tool cards or Rocket's Secret Machine cards to your opponent and shuffle them into your deck.","[1P] Amnesia (10) 
<br>Choose 1 of the Defending Pokemon's attacks.  That Pokemon can't use that attack during your opponent's next turn.",P,,1.0,99.99,180.53,1049.0,65.47,,Reverse Holofoil,,,TeamRocketReturnsProductsAndPrices.csv,TeamRocketReturns,,False,False,False,False,False,False,False,4.181592022453,Gen 2,False
88801,Rocket's Zapdos ex,Rockets Zapdos ex,https://tcgplayer-cdn.tcgplayer.com/product/88801_200w.jpg,3,1428,https://cpt.tcgcsv.com/2xK,2024-04-11T17:52:56.06,1,106/109,Ultra Rare,Darkness,100.0,Basic,"[1] Plasma (10) 
<br>Search your discard pile for a Lightning Energy card and attach it to Rocket's Zapdos ex.","[1LL] Raging Thunder (60) 
<br>This attack does 30 damage to one of your Pokemon.",L,,1.0,299.99,549.99,799.99,899.99,,Holofoil,"<b>Poke-BODY</b> Darkness Guard <br>
<br>As long as Rocket's Zapdos ex has any Darkness Energy attached to it, damage done to Rocket's Zapdos ex by an opponent's attack is reduced by 10 <em>(after applying Weakness and Resistance).  </em>",,TeamRocketReturnsProductsAndPrices.csv,TeamRocketReturns,,False,True,False,False,False,False,False,6.802383652151471,Gen 1,True
88922,Sandshrew,Sandshrew,https://tcgplayer-cdn.tcgplayer.com/product/88922_200w.jpg,3,1428,https://cpt.tcgcsv.com/sBK,2024-04-11T17:52:56.173,1,74/109,Common,Fighting,50.0,Basic,[1] Rear Kick (10),"[2] Swift (20) 
<br>This attacks damage isn't affected by Weakness, Resistance, Poke-Powers, Poke-Bodies or any other effects on the Defending Pokemon.",G,,1.0,0.5,2.0,30.0,1.65,,Normal,,,TeamRocketReturnsProductsAndPrices.csv,TeamRocketReturns,,False,False,False,False,False,False,False,0.5007752879124892,Gen 1,False
