productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extWeakness,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCardText,extAttack2,extResistance
517272,Charmander - 047 (Cosmos Holo),Charmander 047 Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/517272_200w.jpg,3,22872,https://cpt.tcgcsv.com/sW86,2026-02-16T23:40:14.157,1,047,Promo,Fire,70,Basic,"[RR] Ember (40)
<br>Discard an Energy from this Pokémon.",Wx2,1,0.49,1.54,9.99,1.45,2.69,Holofoil,,,None
517273,Squirtle - 048 (Cosmos Holo),Squirtle 048 Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/517273_200w.jpg,3,22872,https://cpt.tcgcsv.com/tW86,2026-02-16T23:40:51.977,1,048,Promo,Water,70,Basic,"[WW] Bubble (20)
<br>Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.",Lx2,2,0.55,1.85,19.98,1.65,2.08,Holofoil,,,None
518861,Pikachu with Grey Felt Hat,Pikachu with Grey Felt Hat,https://tcgplayer-cdn.tcgplayer.com/product/518861_200w.jpg,3,22872,https://cpt.tcgcsv.com/fz96,2026-04-01T20:19:14.443,1,085,Promo,Lightning,60,Basic,"[L] Pika-Portrait
<br>Search your deck for a Pikachu and put it onto your Bench. Then, shuffle your deck.",Fx2,1,945.38,1243.44,6999.93,946.18,6999.93,Normal,,,None
518863,Paradise Resort - 045 (World Championships 2023),Paradise Resort 045 World Championships 2023,https://tcgplayer-cdn.tcgplayer.com/product/518863_200w.jpg,3,22872,https://cpt.tcgcsv.com/hz96,2023-10-03T12:49:51.98,1,045,Promo,Stadium,,,,,,724.99,724.99,724.99,599.98,,Normal,The Retreat Cost of each Psyduck in play <em>(both yours and your opponent's)</em> is 1 less.,,
518868,Alakazam ex - 050,Alakazam ex 050,https://tcgplayer-cdn.tcgplayer.com/product/518868_200w.jpg,3,22872,https://cpt.tcgcsv.com/nz96,2025-10-31T18:24:38.88,1,050,Promo,Psychic,310,Stage 2,"[2] Mind Jack (90+)
<br>This attack does 30 more damage for each of your opponent's Benched Pokemon.",Dx2,1,0.39,0.99,4321.0,0.87,0.9,Holofoil,,"[PP] Dimensional Hand (120)
<br>This attack can be used if this Pokemon is on the Bench.",F-30
518869,Zapdos ex - 049,Zapdos ex 049,https://tcgplayer-cdn.tcgplayer.com/product/518869_200w.jpg,3,22872,https://cpt.tcgcsv.com/pz96,2026-03-10T03:49:58.833,1,049,Promo,Lightning,200,Basic,"[LLL] Multishot Lightning (120)
<br>This attack also does 90 damage to 1 of your opponent's Benched Pokemon that has any damage counters on it. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>",Lx2,2,0.39,0.98,52.0,0.73,,Holofoil,"<strong>Ability — Voltaic Float</strong>
<br>If this Pokemon has any L Energy attached, it has no Retreat Cost.",,F-30
518871,Mew ex - 053,Mew ex 053,https://tcgplayer-cdn.tcgplayer.com/product/518871_200w.jpg,3,22872,https://cpt.tcgcsv.com/rz96,2026-03-11T15:04:49.887,1,053,Promo,Psychic,180,Basic,"[3] Genome Hacking
<br> Choose 1 of your opponent's Active Pokémon's attacks and use it as this attack.",Dx2,,69.99,89.99,9999.0,81.31,82.4,Holofoil,"<strong>Ability — Restart</strong>
<br>Once during your turn, you may draw cards until you have 3 cards in your hand.",,F-30
518872,Mewtwo - 052,Mewtwo 052,https://tcgplayer-cdn.tcgplayer.com/product/518872_200w.jpg,3,22872,https://cpt.tcgcsv.com/sz96,2026-02-24T16:02:46.697,1,052,Promo,Psychic,130,Basic,"[2] Reflective Barrier (20)
<br>During your opponent's next turn, if this Pokemon is damaged by an attack <em>(even if it is Knocked out)</em>, put damage counters on the Attacking Pokemon equal to the damage done to this Pokemon.",Fx2,2,36.26,52.99,9999.0,52.22,43.99,Holofoil,,"[1PP] Psyslash (130)
<br>Discard 2 Energy from this Pokemon.",F-30
518878,Greninja ex - 054,Greninja ex 054,https://tcgplayer-cdn.tcgplayer.com/product/518878_200w.jpg,3,22872,https://cpt.tcgcsv.com/Bz96,2026-02-28T01:12:00.937,1,054,Promo,Water,300,Stage 2,"[1] Stealthy Shuriken
<br>This attack does 40 damage to 1 of your opponent's Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon)</em>",Lx2,1,3.5,5.04,503.19,4.98,6.75,Holofoil,,"[WW] Torrential Slash (120+)
<br>If your opponent's Active Pokemon already has any damage counters on it, this attack does 120 more damage.",None
519482,Kangaskhan ex - 055,Kangaskhan ex 055,https://tcgplayer-cdn.tcgplayer.com/product/519482_200w.jpg,3,22872,https://cpt.tcgcsv.com/GP96,2026-01-28T19:11:51.503,1,055,Promo,Colorless,230,Basic,"[1] Triple Draw
<br> Draw 3 cards.",Fx2,2,4.99,8.0,76.3,7.6,9.62,Holofoil,,"[3] Incessant Punching (100x)
<br> Flip 4 coins. This attack does 100 damage for each heads.",
521697,Charizard ex - 056,Charizard ex 056,https://tcgplayer-cdn.tcgplayer.com/product/521697_200w.jpg,3,22872,https://cpt.tcgcsv.com/ZHb6,2026-02-24T16:00:00.257,1,056,Promo,Darkness,330,Stage 2,"[RR] Burning Darkness (180+)
<br>This attack does 30 more damage for each Prize card your opponent has taken.",Gx2,2,10.93,15.99,9999.0,13.9,13.92,Holofoil,"Tera: As long as this Pokemon is on your Bench, prevent all damage done to this Pokemon by attacks (both yours and your opponent’s).
<br><br>
<strong>Ability — Infernal Reign</strong>
<br>When you play this card from your hand to evolve a Pokemon during your turn, you may search your deck for up to 3 Basic [R] Energy cards and attach them to your Pokemon in any way you like. Then, shuffle your deck.",,None
522648,Pawmot - 006 (Prerelease) [Staff],Pawmot 006 Prerelease Staff,https://tcgplayer-cdn.tcgplayer.com/product/522648_200w.jpg,3,22872,https://cpt.tcgcsv.com/-3c6,2024-04-30T14:02:04.443,1,006,Promo,Lightning,130,Stage 2,"[1LL] Electro Paws (230)
<br>
Discard all Energy from this Pokémon.",Fx2,,44.98,53.37,478.62,37.04,,Holofoil,"<strong>Ability — Electrogenesis</strong>
<br>
Once during your turn, you may search your deck for a Basic Lightning Energy card and attach it to this Pokémon. Then, shuffle your deck.",,
522649,Hawlucha - 007 (Prerelease) [Staff],Hawlucha 007 Prerelease Staff,https://tcgplayer-cdn.tcgplayer.com/product/522649_200w.jpg,3,22872,https://cpt.tcgcsv.com/_3c6,2024-04-30T14:06:03.083,1,007,Promo,Fighting,70,Basic,[2F] Wing Attack (70),Px2,1,139.99,166.46,1200.0,116.38,,Holofoil,"<strong>Ability — Flying Entry</strong>
<br>
When you play this Pokémon from your hand onto your Bench during your turn, you may choose 2 of your opponent's Benched Pokémon and put 1 damage counter on each of them.",,
522650,Quaquaval - 005 (Prerelease) [Staff],Quaquaval 005 Prerelease Staff,https://tcgplayer-cdn.tcgplayer.com/product/522650_200w.jpg,3,22872,https://cpt.tcgcsv.com/05c6,2024-04-30T14:01:51.467,1,005,Promo,Water,170,Stage 2,[2W] Hydro Kick (140),Lx2,2,27.99,275.81,279.9,28.13,,Holofoil,"<strong>Ability — Energy Carnival</strong>
<br>
Once during your turn, you may attach a Basic Energy card from your hand to 1 of your Pokémon.",,
525293,Oddish - 102,Oddish 102,https://tcgplayer-cdn.tcgplayer.com/product/525293_200w.jpg,3,22872,https://cpt.tcgcsv.com/T7d6,2026-02-17T16:08:10.93,1,102,Promo,Grass,60,Basic,[G] Razor Leaf (10),Rx2,1,4.0,6.02,4321.0,5.54,29.93,Normal,,"[GG] Grass Knot (20x)
<br>This attack does 20 damage for each 1 in your opponent's Active Pokémon's Retreat Cost.",None
526574,Chi-Yu - 057 (Prerelease),Chi Yu 057 Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/526574_200w.jpg,3,22872,https://cpt.tcgcsv.com/vFd6,2026-01-06T19:21:00.323,1,057,Promo,Fire,110,Basic,"[R] Flare Bringer
<br>Attach up to 2 [R] Energy cards from your discard pile to 1 of your Pokémon.",Wx2,1,0.75,2.99,30.0,2.9,3.48,Holofoil,,"[RR] Megafire of Envy (50+)
<br>If any of your Pokémon were Knocked Out by damage from an attack from your opponent's Pokémon during their last turn, this attack does 90 more damage.",None
526586,Iron Bundle - 058 (Prerelease),Iron Bundle 058 Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/526586_200w.jpg,3,22872,https://cpt.tcgcsv.com/LFd6,2026-01-06T21:43:54.083,1,058,Promo,Water,100,Basic,"[2W] Refrigerated Stream (80)
<br>If the Defending Pokémon is an Evolution Pokémon, it can’t attack during your opponent’s next turn.",Lx2,1,1.0,2.26,19.92,2.26,1.65,Holofoil,"<strong>Ability — Hyper Blower</strong>
<br>Once during your turn, if this Pokémon is on your Bench, you may switch out your opponent’s Active Pokémon to the Bench. (Your opponent chooses the new Active Pokémon.) If you do, discard this Pokémon and all attached cards.",,None
526590,Xatu - 059 (Prerelease),Xatu 059 Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/526590_200w.jpg,3,22872,https://cpt.tcgcsv.com/QFd6,2025-10-22T22:26:13.057,1,059,Rare,Psychic,100,Stage 1,[2P] Super Psy Bolt (80),Dx2,1,1.0,2.0,9999.0,1.93,1.93,Holofoil,"<strong>Ability — Clairvoyant Sense</strong>
<br>Once during your turn, you may attach a Basic [P] Energy card from your hand to 1 of your Benched Pokémon. If you attached Energy to a Pokémon in this way, draw 2 cards.",,F-30
526610,Aegislash - 060 (Prerelease),Aegislash 060 Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/526610_200w.jpg,3,22872,https://cpt.tcgcsv.com/dGd6,2026-03-11T13:10:00.043,1,060,Promo,Metal,150,Stage 2,"[1M] Hard Bashing (120)
<br>This attack's Damage isn't affected by any effects on your opponent's  Active Pokémon.",Fx2,3,0.69,1.25,25.0,1.18,1.37,Holofoil,"<strong>Ability — Mysterious Shield</strong>
<br>Prevent all damage done to this Pokémon by attacks from your opponent's Pokémon ex and Pokémon V.",,G-30
526634,Pineco - 061,Pineco 061,https://tcgplayer-cdn.tcgplayer.com/product/526634_200w.jpg,3,22872,https://cpt.tcgcsv.com/JGd6,2025-10-31T18:24:37.737,1,061,Promo,Grass,70,Basic,[GG] Rollout (30),Fx2,2,0.01,0.29,19.98,0.28,0.24,Holofoil,,,None
526638,Sinistea - 062,Sinistea 062,https://tcgplayer-cdn.tcgplayer.com/product/526638_200w.jpg,3,22872,https://cpt.tcgcsv.com/NGd6,2025-10-31T18:24:37.467,1,062,Promo,Psychic,30,Basic,"[P] Cold Tea (10)
<br>Flip a coin. If heads, your opponent’s Active Pokemon is now Paralyzed.",Dx2,1,0.1,0.35,50.0,0.3,0.24,Holofoil,,,F-30
526640,Cetitan - 063,Cetitan 063,https://tcgplayer-cdn.tcgplayer.com/product/526640_200w.jpg,3,22872,https://cpt.tcgcsv.com/QGd6,2023-11-06T16:13:30.373,1,063,Promo,Water,170,Stage 1,"[W]  Avalanche (30)
<br>This attack also does 10 damage to each of your opponent’s Benched Pokémon. (Don’t apply Weakness and Resistance for Benched Pokémon.)",Mx2,4,0.15,0.51,9999.0,0.46,1.43,Holofoil,,"[WWW] Rolling Slider (100x)
<br>Flip 3 coins. This attack does 100 damage for each heads.",None
526646,Arctibax - 064,Arctibax 064,https://tcgplayer-cdn.tcgplayer.com/product/526646_200w.jpg,3,22872,https://cpt.tcgcsv.com/XGd6,2023-11-06T16:16:52.177,1,064,Promo,Water,90,Stage 1,[1W] Sharp Fin (40),Mx2,2,0.38,1.0,25.0,0.82,,Holofoil,,[1WW] Frost Smash (80),None
526649,Scream Tail - 065,Scream Tail 065,https://tcgplayer-cdn.tcgplayer.com/product/526649_200w.jpg,3,22872,https://cpt.tcgcsv.com/_Gd6,2026-02-13T01:38:09.047,1,065,Promo,Psychic,90,Basic,[P] Slap (30),Dx2,1,4.5,6.26,9999.0,6.17,5.24,Holofoil,,"[1P] Roaring Scream
<br>This attack does 20 damage to 1 of your opponent’s Pokémon for each damage counter on this Pokémon. (Don’t apply Weakness and Resistance for Benched Pokémon.)",F-30
526655,Scream Tail - 065 (Pokemon Center Exclusive),Scream Tail 065 Pokemon Center Exclusive,https://tcgplayer-cdn.tcgplayer.com/product/526655_200w.jpg,3,22872,https://cpt.tcgcsv.com/7Hd6,2024-08-17T13:53:21.407,1,065,Promo,Psychic,90,Basic,[P] Slap (30),Dx2,1,39.0,47.87,349.5,39.49,,Holofoil,,"[1P] Roaring Scream
<br>This attack does 20 damage to 1 of your opponent’s Pokémon for each damage counter on this Pokémon. (Don’t apply Weakness and Resistance for Benched Pokémon.)",F-30
526656,Iron Bundle - 066,Iron Bundle 066,https://tcgplayer-cdn.tcgplayer.com/product/526656_200w.jpg,3,22872,https://cpt.tcgcsv.com/8Hd6,2026-01-28T19:10:57.36,1,066,Promo,Water,100,Basic,"[2W] Refrigerated Stream (80)
<br>If the Defending Pokémon is an Evolution Pokémon, it can’t attack during your opponent’s next turn.",Lx2,1,1.14,2.75,9999.0,2.35,2.35,Holofoil,"<strong>Ability — Hyper Blower</strong>
<br>Once during your turn, if this Pokémon is on your Bench, you may switch out your opponent’s Active Pokémon to the Bench. (Your opponent chooses the new Active Pokémon.) If you do, discard this Pokémon and all attached cards.",,None
526657,Iron Bundle - 066 (Pokemon Center Exclusive),Iron Bundle 066 Pokemon Center Exclusive,https://tcgplayer-cdn.tcgplayer.com/product/526657_200w.jpg,3,22872,https://cpt.tcgcsv.com/9Hd6,2026-03-06T16:02:05.747,1,066,Promo,Water,100,Basic,"[2W] Refrigerated Stream (80)
<br>If the Defending Pokémon is an Evolution Pokémon, it can’t attack during your opponent’s next turn.",Lx2,1,30.67,37.24,318.76,31.74,,Holofoil,"<strong>Ability — Hyper Blower</strong>
<br>Once during your turn, if this Pokémon is on your Bench, you may switch out your opponent’s Active Pokémon to the Bench. (Your opponent chooses the new Active Pokémon.) If you do, discard this Pokémon and all attached cards.",,None
527563,Murkrow - 021 (Prerelease) [Staff],Murkrow 021 Prerelease Staff,https://tcgplayer-cdn.tcgplayer.com/product/527563_200w.jpg,3,22872,https://cpt.tcgcsv.com/h2f6,2024-04-30T14:24:51.777,1,021,Promo,Darkness,60,Basic,"[1] Spin Turn (10)
<br>
Switch this Pokémon with 1 of your Benched Pokémon.",Lx2,1,29.5,33.0,48.0,33.02,,Holofoil,,"[D] United Wings (20x)
<br>
This attack does 20 damage for each Pokémon in your discard pile that has the United Wings attack.",F-30
527564,Pelipper - 022 (Prerelease) [Staff],Pelipper 022 Prerelease Staff,https://tcgplayer-cdn.tcgplayer.com/product/527564_200w.jpg,3,22872,https://cpt.tcgcsv.com/j2f6,2024-04-30T14:27:02.96,1,022,Promo,Colorless,120,Stage 1,[3] Wing Attack (90),Lx2,2,27.29,40.0,288.1,28.28,,Holofoil,"<strong>Ability — Hearsay</strong>
<br>
When you play this Pokémon from your hand to evolve 1 of your Pokémon during your turn, you may choose 1: put a Supporter card from your discard pile into your hand; or search your deck for a Supporter card, reveal it, put it into your hand, and then shuffle your deck.",,F-30
527878,Roaring Moon ex - 067,Roaring Moon ex 067,https://tcgplayer-cdn.tcgplayer.com/product/527878_200w.jpg,3,22872,https://cpt.tcgcsv.com/B9f6,2025-10-31T18:24:39.017,1,067,Promo,Darkness,230,Basic,"[1DD] Frenzied Gouging
<br> Knock Out your opponent’s Active Pokémon. If your opponent’s Active Pokémon is Knocked Out in this way, this Pokémon does 200 damage to itself.",Gx2,2,0.5,1.06,4321.0,0.92,0.94,Holofoil,,"[1DD] Calamity Storm (100+)
<br>You may discard a Stadium in play. If you do, this attack does 120 more damage.",None
527879,Iron Valiant ex - 068,Iron Valiant ex 068,https://tcgplayer-cdn.tcgplayer.com/product/527879_200w.jpg,3,22872,https://cpt.tcgcsv.com/C9f6,2025-10-31T18:24:38.803,1,068,Promo,Psychic,220,Basic,"[1PP] Laser Blade (200)
<br>During your next turn, this Pokémon can’t attack.",Mx2,2,0.4,0.89,9.99,0.65,0.8,Holofoil,"<strong>Ability — Tachyon Bits</strong>
<br>Once during your turn, when this Pokémon moves from your Bench to the Active Spot, you may put 2 damage counters on 1 of your opponent’s Pokémon.",,None
528365,Pikachu - 101,Pikachu 101,https://tcgplayer-cdn.tcgplayer.com/product/528365_200w.jpg,3,22872,https://cpt.tcgcsv.com/kmf6,2026-02-17T16:03:41.023,1,101,Promo,Lightning,70,Basic,"[1LL] Scrappy Spark (30+)
<br>
Flip a coin until you get tails. This attack does 30 more damage for each heads.",Fx2,1,44.99,59.95,193.82,35.27,59.95,Normal,,,
532538,Varoom - 026 (Cosmos Holo),Varoom 026 Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/532538_200w.jpg,3,22872,https://cpt.tcgcsv.com/N0h6,2026-01-20T19:36:42.193,1,026,Promo,Metal,60,Basic,"[1] Poison Gas
<br>Your opponent's Active Pokemon is now Poisoned.",Fx2,1,0.1,0.37,19.98,0.33,0.24,Holofoil,,,G-30
535952,Mimikyu - 075,Mimikyu 075,https://tcgplayer-cdn.tcgplayer.com/product/535952_200w.jpg,3,22872,https://cpt.tcgcsv.com/3pj6,2026-02-12T23:59:36.473,1,075,Promo,Psychic,70,Basic,"[1P] Ghost Eye
<br>Put 7 damage counters on your opponent's Active Pokemon.",Mx2,1,10.51,15.22,9999.0,14.28,14.22,Holofoil,"<strong>Ability — Safeguard</strong>
<br>Prevent all damage done to this Pokemon by attacks from your opponent's Pokemon ex and Pokemon V.",,None
535953,Mimikyu - 075 (Pokemon Center Exclusive),Mimikyu 075 Pokemon Center Exclusive,https://tcgplayer-cdn.tcgplayer.com/product/535953_200w.jpg,3,22872,https://cpt.tcgcsv.com/5pj6,2026-02-17T19:59:10.373,1,075,Promo,Psychic,70,Basic,"[1P] Ghost Eye
<br>Put 7 damage counters on your opponent's Active Pokemon.",Mx2,1,65.0,93.18,9999.0,77.25,94.99,Holofoil,"<strong>Ability — Safeguard</strong>
<br>Prevent all damage done to this Pokemon by attacks from your opponent's Pokemon ex and Pokemon V.",,None
536070,Fidough - 069,Fidough 069,https://tcgplayer-cdn.tcgplayer.com/product/536070_200w.jpg,3,22872,https://cpt.tcgcsv.com/qrj6,2025-10-31T18:24:38.37,1,069,Promo,Psychic,50,Basic,[2] Rear Kick (20),Mx2,1,0.36,0.85,50.0,0.77,,Holofoil,,,None
536072,Greavard - 070,Greavard 070,https://tcgplayer-cdn.tcgplayer.com/product/536072_200w.jpg,3,22872,https://cpt.tcgcsv.com/srj6,2025-10-31T18:24:38.307,1,070,Promo,Psychic,70,Basic,"[P] Graveyard Gamboling (10x)
<br>This attack does 10 damage for each P Pokemon in your discard pile.",Dx2,2,0.25,0.65,4321.0,0.53,,Holofoil,,,F-30
536075,Maschiff - 071,Maschiff 071,https://tcgplayer-cdn.tcgplayer.com/product/536075_200w.jpg,3,22872,https://cpt.tcgcsv.com/wrj6,2025-10-31T18:24:37.893,1,071,Promo,Darkness,60,Basic,"[D] Ambush (10+)
<br>Flip a coin. If heads, this attack does 20 more damage.",Gx2,1,0.14,0.52,4321.0,0.49,0.37,Holofoil,,,None
537818,Fuecoco - 079,Fuecoco 079,https://tcgplayer-cdn.tcgplayer.com/product/537818_200w.jpg,3,22872,https://cpt.tcgcsv.com/n8k6,2026-01-28T19:09:27.38,1,079,Promo,Fire,80,Basic,[R] Tackle (20),Wx2,2,2.29,3.85,9999.0,3.85,96.95,Holofoil,,,None
537971,Sprigatito - 076,Sprigatito 076,https://tcgplayer-cdn.tcgplayer.com/product/537971_200w.jpg,3,22872,https://cpt.tcgcsv.com/rck6,2024-02-12T21:49:07.963,1,076,Promo,Grass,60,Basic,"[G] Gather Sunlight
<br>Search your deck for up to 2 Basic Energy cards, reveal them, and put them into your hand. Then, shuffle your deck.",Rx2,1,4.0,7.09,54.62,5.9,5.99,Holofoil,,[G] Seed Bomb (10),None
537972,Quaxwell - 083,Quaxwell 083,https://tcgplayer-cdn.tcgplayer.com/product/537972_200w.jpg,3,22872,https://cpt.tcgcsv.com/sck6,2026-03-11T15:07:35.967,1,083,Promo,Water,90,Stage 1,[W] Water Gun (30),Lx2,1,0.5,1.25,19.98,1.02,0.96,Holofoil,,[1W] Wave Splash (50),None
537973,Quaquaval ex - 084,Quaquaval ex 084,https://tcgplayer-cdn.tcgplayer.com/product/537973_200w.jpg,3,22872,https://cpt.tcgcsv.com/tck6,2024-02-12T21:51:42.383,1,084,Promo,Water,320,Stage 2,"[W] Exciting Dance (60)
<br>Switch this Pokemon with 1 of your Benched Pokemon, then your opponent switches their Active Pokemon with 1 of their Benched Pokemon.",Lx2,2,1.5,2.24,28.54,2.13,1.69,Holofoil,,"[1W] Spiral Shot (230)
<br>Put 2 Energy from this Pokemon into your hand.",None
537974,Quaxly - 082,Quaxly 082,https://tcgplayer-cdn.tcgplayer.com/product/537974_200w.jpg,3,22872,https://cpt.tcgcsv.com/vck6,2026-01-07T15:06:49.823,1,082,Promo,Water,70,Basic,"[W] Reckless Charge (30)
<br>This Pokémon also does 10 damage to itself.",Lx2,1,1.0,2.0,96.95,1.93,1.94,Holofoil,,,None
537975,Skeledirge ex - 081,Skeledirge ex 081,https://tcgplayer-cdn.tcgplayer.com/product/537975_200w.jpg,3,22872,https://cpt.tcgcsv.com/wck6,2026-01-28T19:22:06.243,1,081,Promo,Fire,340,Stage 2,"[R] Vitality Song (50)
<br>Heal 30 damage from each of your Pokemon.",Wx2,3,2.25,3.0,8.0,2.9,3.61,Holofoil,,"[RR] Burning Voice (270-)
<br>This attack does 10 less damage for each damage counter on this Pokemon.",None
537978,Meowscarada ex - 078,Meowscarada ex 078,https://tcgplayer-cdn.tcgplayer.com/product/537978_200w.jpg,3,22872,https://cpt.tcgcsv.com/Bck6,2026-03-12T18:14:26.773,1,078,Promo,Grass,310,Stage 2,"[2] Scratching Nails (100+)
<br>If your opponent’s Active Pokemon already has any damage counters on it, this attack does 120 more damage.",Fx2,2,2.0,4.09,96.55,4.0,5.0,Holofoil,"<strong>Ability — Magic Bouquet</strong>
<br>You must discard a [G] Energy card from your hand in order to use this Ability. Once during your turn, you may choose 1 of your opponent’s Benched Pokemon and put 3 damage counters on it.",,None
537980,Floragato - 077,Floragato 077,https://tcgplayer-cdn.tcgplayer.com/product/537980_200w.jpg,3,22872,https://cpt.tcgcsv.com/Dck6,2025-11-29T00:50:24.833,1,077,Promo,Grass,90,Stage 1,[G] Seed Bomb (30),Fx2,1,1.46,2.39,25.6,2.43,3.0,Holofoil,,"[2] Magic Whip (50)
<br>You may have your opponent switch their Active Pokemon with 1 of their Benched Pokemon.",None
537981,Crocalor - 080,Crocalor 080,https://tcgplayer-cdn.tcgplayer.com/product/537981_200w.jpg,3,22872,https://cpt.tcgcsv.com/Fck6,2026-02-13T20:14:53.807,1,080,Promo,Fire,110,Stage 1,[R] Steady Firebreathing (30),Wx2,3,0.75,1.76,4321.0,1.73,2.95,Holofoil,,[RR] Hyper Voice (70),None
538684,Great Tusk ex - 072,Great Tusk ex 072,https://tcgplayer-cdn.tcgplayer.com/product/538684_200w.jpg,3,22872,https://cpt.tcgcsv.com/Jtk6,2025-11-29T00:48:41.473,1,072,Promo,Fighting,250,Basic,"[3F] Great Bash (260)
<br>This attack’s damage isn’t affected by any effects on your opponent’s Active Pokémon.",Px2,4,0.5,1.2,19.84,1.08,,Holofoil,"<strong>Ability — Quaking Demolition</strong>
<br>Once at the end of your turn (after your attack), if this Pokémon is in the Active Spot, you must discard the top 5 cards of your deck.",,None
538686,Iron Treads ex - 073,Iron Treads ex 073,https://tcgplayer-cdn.tcgplayer.com/product/538686_200w.jpg,3,22872,https://cpt.tcgcsv.com/Ltk6,2024-11-22T21:27:06.917,1,073,Promo,Metal,220,Basic,"[1MM] Iron-Clad Roll (150)
<br>After doing damage, you may discard all Future Booster Energy Capsules from this Pokemon. If you do, during your opponent's next turn, this Pokemon takes 150 less damage from attacks <em>(after applying weakness and Resistance)</em>.",Rx2,3,0.4,0.99,19.98,0.88,,Holofoil,,,G-30
538687,Charizard ex - 074,Charizard ex 074,https://tcgplayer-cdn.tcgplayer.com/product/538687_200w.jpg,3,22872,https://cpt.tcgcsv.com/Mtk6,2026-03-10T03:46:20.757,1,074,Promo,Darkness,330,Stage 2,"[RR] Burning Darkness (180+)
<br>This attack does 30 more damage for each Prize card your opponent has taken.",Gx2,2,21.83,27.35,212.7,22.71,23.58,Holofoil,"<strong>Ability — Infernal Reign</strong>
<br>When you play this Pokémon from your hand to evolve 1 of your Pokémon during your turn, you may search your deck for up to 3 Basic R Energy cards and attach them to your Pokémon in any way you like. Then, shuffle your deck.",,None
542255,Mabosstiff ex - 086,Mabosstiff ex 086,https://tcgplayer-cdn.tcgplayer.com/product/542255_200w.jpg,3,22872,https://cpt.tcgcsv.com/7Wl6,2026-03-10T03:47:11.893,1,086,Promo,Darkness,260,Stage 1,"[2] Daunt (30)
<br>
During your opponent's next turn, attacks used by the Defending Pokémon do 50 less damage <em>(before applying Weakness and Resistance)</em>.",Gx2,3,0.2,0.6,4321.0,0.44,0.53,Holofoil,"<em>Pokémon ex rule</em> — When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards.","[2D] Proud Fangs (100+)
<br>
If your Benched Pokémon have any damage counters on them, this attack does 120 more damage.",
542468,Sprigatito ex - 087,Sprigatito ex 087,https://tcgplayer-cdn.tcgplayer.com/product/542468_200w.jpg,3,22872,https://cpt.tcgcsv.com/n_l6,2026-03-11T13:25:34.897,1,087,Promo,Grass,200,Basic,[1] Scratch (20),Rx2,1,0.68,1.09,4321.0,1.09,,Holofoil,,"[2G] Magical Leaf (100)
<br>Heal 30 damage from this Pokemon.",
542481,Pikachu - 088,Pikachu 088,https://tcgplayer-cdn.tcgplayer.com/product/542481_200w.jpg,3,22872,https://cpt.tcgcsv.com/F_l6,2026-03-11T15:06:28.727,1,088,Promo,Lightning,70,Basic,"[1] Growl
<br>During your opponent's next turn, the Defending Pokemon's attacks do 20 less damage <em>(before applying Weakness and Resistance)</em>.",Fx2,1,21.5,33.97,9999.0,31.77,31.87,Holofoil,,[1L] Pika Bolt (30),
543946,Flutter Mane - 097,Flutter Mane 097,https://tcgplayer-cdn.tcgplayer.com/product/543946_200w.jpg,3,22872,https://cpt.tcgcsv.com/XBm6,2026-01-28T19:04:48.79,1,097,Promo,Psychic,90,Basic,"[C][C][C] Hex Hurl (90)
<br>Put 2 damage counters on your opponent's Benched Pokemon in any way you like.",Mx2,1,1.5,2.85,9999.0,2.36,3.45,Holofoil,"<strong>Ability — Midnight Fluttering</strong>
<br>As long as this Pokémon is in the Active Spot, your opponent’s Active Pokémon has no Abilities, except for Midnight Fluttering.",,None
543947,Flutter Mane - 097 (Pokemon Center),Flutter Mane 097 Pokemon Center,https://tcgplayer-cdn.tcgplayer.com/product/543947_200w.jpg,3,22872,https://cpt.tcgcsv.com/ZBm6,2025-12-18T20:20:52.63,1,097,Promo,Psychic,90,Basic,"[C][C][C] Hex Hurl (90)
<br>Put 2 damage counters on your opponent's Benched Pokemon in any way you like.",Mx2,1,33.59,46.0,327.6,34.42,,Holofoil,"<strong>Ability — Midnight Fluttering</strong>
<br>As long as this Pokémon is in the Active Spot, your opponent’s Active Pokémon has no Abilities, except for Midnight Fluttering.",,None
